cls_model,loss,is_default,status,req_arg_n_series,req_arg_S,req_arg_input_size,other_req_args,loss_arg_level,loss_arg_quantiles,loss_arg_distribution,loss_arg_q,config_patch_len,config_n_series,error_detail
AutoNBEATSx,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoNBEATSx,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoNBEATSx,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoNBEATSx,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoNBEATSx,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoNBEATSx,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoNBEATSx,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNBEATSx,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoNBEATSx,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,Accuracy,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,DistributionLoss,0,1,0,0,0,,0,0,1,0,,,
AutoNHITS,GMM,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,HuberIQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,HuberLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,HuberMQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,HuberQLoss,0,1,0,0,0,,0,0,0,1,,,
AutoNHITS,IQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,MAE,1,1,0,0,0,,0,0,0,0,,,
AutoNHITS,MAPE,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,MASE,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,MQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,MSE,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoNHITS,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoNHITS,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,Accuracy,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,DistributionLoss,0,1,0,0,0,,0,0,1,0,,,
AutoNLinear,GMM,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,HuberIQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,HuberLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,HuberMQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,HuberQLoss,0,1,0,0,0,,0,0,0,1,,,
AutoNLinear,IQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,MAE,1,1,0,0,0,,0,0,0,0,,,
AutoNLinear,MAPE,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,MASE,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,MQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,MSE,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoNLinear,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoNLinear,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoPatchTST,Accuracy,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,DistributionLoss,0,1,0,0,0,,0,0,1,0,8,,
AutoPatchTST,GMM,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,HuberIQLoss,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,HuberLoss,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,HuberMQLoss,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,HuberQLoss,0,1,0,0,0,,0,0,0,1,8,,
AutoPatchTST,IQLoss,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,MAE,1,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,MAPE,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,MASE,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,MQLoss,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,MSE,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,NBMM,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,PMM,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,QuantileLayer,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,QuantileLoss,0,1,0,0,0,,0,0,0,1,8,,
AutoPatchTST,RMSE,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,SMAPE,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,TukeyLoss,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,relMSE,0,1,0,0,0,,0,0,0,0,8,,
AutoPatchTST,sCRPS,0,1,0,0,0,,0,0,0,0,8,,
AutoRMoK,Accuracy,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,DistributionLoss,0,1,1,0,0,,0,0,1,0,,2.0,
AutoRMoK,GMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,HuberIQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,HuberLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,HuberMQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,HuberQLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoRMoK,IQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,MAE,1,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,MAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,MASE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,MQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,MSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,NBMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,PMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,QuantileLayer,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,QuantileLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoRMoK,RMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,SMAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,TukeyLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,relMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRMoK,sCRPS,0,1,1,0,0,,0,0,0,0,,2.0,
AutoRNN,Accuracy,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,DistributionLoss,0,1,0,0,0,,0,0,1,0,,,
AutoRNN,GMM,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,HuberIQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,HuberLoss,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,HuberMQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,HuberQLoss,0,1,0,0,0,,0,0,0,1,,,
AutoRNN,IQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,MAE,1,1,0,0,0,,0,0,0,0,,,
AutoRNN,MAPE,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,MASE,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,MQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,MSE,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoRNN,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoRNN,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoSOFTS,Accuracy,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,DistributionLoss,0,1,1,0,0,,0,0,1,0,,2.0,
AutoSOFTS,GMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,HuberIQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,HuberLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,HuberMQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,HuberQLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoSOFTS,IQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,MAE,1,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,MAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,MASE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,MQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,MSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,NBMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,PMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,QuantileLayer,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,QuantileLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoSOFTS,RMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,SMAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,TukeyLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,relMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoSOFTS,sCRPS,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,Accuracy,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,DistributionLoss,0,1,1,0,0,,0,0,1,0,,2.0,
AutoStemGNN,GMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,HuberIQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,HuberLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,HuberMQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,HuberQLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoStemGNN,IQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,MAE,1,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,MAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,MASE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,MQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,MSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,NBMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,PMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,QuantileLayer,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,QuantileLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoStemGNN,RMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,SMAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,TukeyLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,relMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoStemGNN,sCRPS,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTCN,Accuracy,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,DistributionLoss,0,1,0,0,0,,0,0,1,0,,,
AutoTCN,GMM,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,HuberIQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,HuberLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,HuberMQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,HuberQLoss,0,1,0,0,0,,0,0,0,1,,,
AutoTCN,IQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,MAE,1,1,0,0,0,,0,0,0,0,,,
AutoTCN,MAPE,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,MASE,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,MQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,MSE,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoTCN,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoTCN,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,Accuracy,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,DistributionLoss,0,1,0,0,0,,0,0,1,0,,,
AutoTFT,GMM,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,HuberIQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,HuberLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,HuberMQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,HuberQLoss,0,1,0,0,0,,0,0,0,1,,,
AutoTFT,IQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,MAE,1,1,0,0,0,,0,0,0,0,,,
AutoTFT,MAPE,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,MASE,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,MQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,MSE,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoTFT,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoTFT,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoTSMixer,Accuracy,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,DistributionLoss,0,1,1,0,0,,0,0,1,0,,2.0,
AutoTSMixer,GMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,HuberIQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,HuberLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,HuberMQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,HuberQLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoTSMixer,IQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,MAE,1,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,MAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,MASE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,MQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,MSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,NBMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,PMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,QuantileLayer,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,QuantileLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoTSMixer,RMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,SMAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,TukeyLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,relMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixer,sCRPS,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,Accuracy,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,DistributionLoss,0,1,1,0,0,,0,0,1,0,,2.0,
AutoTSMixerx,GMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,HuberIQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,HuberLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,HuberMQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,HuberQLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoTSMixerx,IQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,MAE,1,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,MAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,MASE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,MQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,MSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,NBMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,PMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,QuantileLayer,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,QuantileLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoTSMixerx,RMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,SMAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,TukeyLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,relMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTSMixerx,sCRPS,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTiDE,Accuracy,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,DistributionLoss,0,1,0,0,0,,0,0,1,0,,,
AutoTiDE,GMM,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,HuberIQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,HuberLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,HuberMQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,HuberQLoss,0,1,0,0,0,,0,0,0,1,,,
AutoTiDE,IQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,MAE,1,1,0,0,0,,0,0,0,0,,,
AutoTiDE,MAPE,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,MASE,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,MQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,MSE,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoTiDE,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoTiDE,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoTimeMixer,Accuracy,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,DistributionLoss,0,1,1,0,0,,0,0,1,0,,2.0,
AutoTimeMixer,GMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,HuberIQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,HuberLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,HuberMQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,HuberQLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoTimeMixer,IQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,MAE,1,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,MAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,MASE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,MQLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,MSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,NBMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,PMM,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,QuantileLayer,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,QuantileLoss,0,1,1,0,0,,0,0,0,1,,2.0,
AutoTimeMixer,RMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,SMAPE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,TukeyLoss,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,relMSE,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeMixer,sCRPS,0,1,1,0,0,,0,0,0,0,,2.0,
AutoTimeXer,Accuracy,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,DistributionLoss,0,1,1,0,0,,0,0,1,0,8,2.0,
AutoTimeXer,GMM,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,HuberIQLoss,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,HuberLoss,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,HuberMQLoss,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,HuberQLoss,0,1,1,0,0,,0,0,0,1,8,2.0,
AutoTimeXer,IQLoss,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,MAE,1,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,MAPE,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,MASE,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,MQLoss,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,MSE,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,NBMM,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,PMM,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,QuantileLayer,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,QuantileLoss,0,1,1,0,0,,0,0,0,1,8,2.0,
AutoTimeXer,RMSE,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,SMAPE,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,TukeyLoss,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,relMSE,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimeXer,sCRPS,0,1,1,0,0,,0,0,0,0,8,2.0,
AutoTimesNet,Accuracy,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,DistributionLoss,0,1,0,0,0,,0,0,1,0,,,
AutoTimesNet,GMM,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,HuberIQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,HuberLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,HuberMQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,HuberQLoss,0,1,0,0,0,,0,0,0,1,,,
AutoTimesNet,IQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,MAE,1,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,MAPE,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,MASE,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,MQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,MSE,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoTimesNet,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoTimesNet,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,Accuracy,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,DistributionLoss,0,1,0,0,0,,0,0,1,0,,,
AutoVanillaTransformer,GMM,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,HuberIQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,HuberLoss,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,HuberMQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,HuberQLoss,0,1,0,0,0,,0,0,0,1,,,
AutoVanillaTransformer,IQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,MAE,1,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,MAPE,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,MASE,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,MQLoss,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,MSE,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,NBMM,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,PMM,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,QuantileLayer,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,QuantileLoss,0,1,0,0,0,,0,0,0,1,,,
AutoVanillaTransformer,RMSE,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,SMAPE,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,TukeyLoss,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,relMSE,0,1,0,0,0,,0,0,0,0,,,
AutoVanillaTransformer,sCRPS,0,1,0,0,0,,0,0,0,0,,,
AutoiTransformer,Accuracy,0,1,1,0,0,,0,0,0,0,,2.0,
AutoiTransformer,DistributionLoss,0,1,1,0,0,,0,0,1,0,,2.0,
